source_file_id,category_id,category_code,country_id,country_code,country_name,cohort_fiscal_year,cohort_quarter,snapshot_date,received,approved,denied,pending,approval_rate_received_basis,approval_rate_decided_basis,pending_share
72,12,EW3,1,ALL,All Countries,2025,,2025-06-30,15709,8489,196,19392,0.54039085874339550576,0.97743235463442717329,1.23445158826150614298
55,6,EB2,5,BRAZIL,Brazil,2021,,2022-03-31,2870,991,95,1784,0.34529616724738675958,0.91252302025782688766,0.62160278745644599303
54,3,E11,71,SOUTH_KOREA,South Korea,2018,,2021-09-30,0,202,0,0,,1.00000000000000000000,
14,7,E21,30,PHILIPPINES_FY24,Philippines_FY24,2015,,2024-06-30,0,944,0,0,,1.00000000000000000000,
14,13,OTHER_UNKNOWN,28,BRAZIL_FY24,Brazil_FY24,2018,,2024-06-30,0,4,0,0,,1.00000000000000000000,
14,5,E13,37,CHINA_FY24,China_FY24,2018,,2024-06-30,0,830,0,0,,1.00000000000000000000,
172,1,TOTAL,126,CHINESE_NATIONALS,Chinese Nationals,2014,,2019-09-30,12612,11732,725,155,0.93022518236600063432,0.94179979128201011479,0.01228988265144307009
1555,13,OTHER_UNKNOWN,3,INDIA,India,2021,,2025-12-31,0,0,0,0,,,
10,2,EB1,38,NIGERIA,Nigeria,2016,,2023-12-31,73,49,24,0,0.67123287671232876712,0.67123287671232876712,0.00000000000000000000
55,1,TOTAL,71,SOUTH_KOREA,South Korea,2022,,2022-03-31,2347,1361,28,958,0.57988922028121005539,0.97984161267098632109,0.40818065615679590967
1555,3,E11,6,PHILIPPINES,Philippines,2016,,2025-12-31,0,12,0,0,,1.00000000000000000000,
16,12,EW3,38,NIGERIA,Nigeria,2018,,2024-09-30,0,12,0,0,,1.00000000000000000000,
55,7,E21,6,PHILIPPINES,Philippines,2022,,2022-03-31,0,118,0,0,,1.00000000000000000000,
1555,13,OTHER_UNKNOWN,1,ALL,All Countries,2025,,2025-12-31,0,0,0,0,,,
54,12,EW3,1,ALL,All Countries,2012,,2021-09-30,0,358,0,0,,1.00000000000000000000,
58,4,E12,1,ALL,All Countries,2013,,2022-09-30,0,3348,0,0,,1.00000000000000000000,
273,1,TOTAL,71,SOUTH_KOREA,South Korea,2019,,2021-03-31,5654,5026,517,111,0.88892819243013795543,0.90672920801010283240,0.01963211885390873718
1555,2,EB1,5,BRAZIL,Brazil,2015,,2025-12-31,759,684,69,6,0.90118577075098814229,0.90836653386454183267,0.00790513833992094862
1555,2,EB1,6,PHILIPPINES,Philippines,2018,,2025-12-31,160,138,22,0,0.86250000000000000000,0.86250000000000000000,0.00000000000000000000
173,6,EB2,71,SOUTH_KOREA,South Korea,2020,,2020-03-31,1140,311,0,0,0.27280701754385964912,1.00000000000000000000,0.00000000000000000000
14,11,E32,28,BRAZIL_FY24,Brazil_FY24,2017,,2024-06-30,0,348,0,0,,1.00000000000000000000,
101,11,E32,6,PHILIPPINES,Philippines,2021,,2022-12-31,0,611,0,0,,1.00000000000000000000,
2,8,NIW,5,BRAZIL,Brazil,2015,,2025-09-30,0,52,0,0,,1.00000000000000000000,
14,4,E12,32,INDIA_FY24,India_FY24,2016,,2024-06-30,0,1078,0,0,,1.00000000000000000000,
10,12,EW3,1,ALL,All Countries,2017,,2023-12-31,0,3572,0,0,,1.00000000000000000000,
21,8,NIW,3,INDIA,India,2015,,2025-06-30,0,716,0,0,,1.00000000000000000000,
54,13,OTHER_UNKNOWN,3,INDIA,India,2020,,2021-09-30,0,0,0,0,,,
258,4,E12,5,BRAZIL,Brazil,2022,3,2022-06-30,41,0,0,0,0.00000000000000000000,,0.00000000000000000000
10,1,TOTAL,4,CHINA,China,2021,,2023-12-31,24709,23242,1385,82,0.94062892063620543122,0.94376091281926341008,0.00331862883969403861
272,6,EB2,6,PHILIPPINES,Philippines,2016,,2020-09-30,1411,1129,251,31,0.80014174344436569809,0.81811594202898550725,0.02197023387668320340
55,4,E12,4,CHINA,China,2018,,2022-03-31,0,1316,0,0,,1.00000000000000000000,
1555,13,OTHER_UNKNOWN,3,INDIA,India,2024,,2025-12-31,0,0,0,0,,,
256,7,E21,38,NIGERIA,Nigeria,2022,3,2022-06-30,0,160,0,0,,1.00000000000000000000,
272,9,EB3,71,SOUTH_KOREA,South Korea,2012,,2020-09-30,504,444,47,13,0.88095238095238095238,0.90427698574338085540,0.02579365079365079365
16,2,EB1,4,CHINA,China,2024,,2024-09-30,10488,5122,592,4774,0.48836765827612509535,0.89639481974098704935,0.45518688024408848207
2,12,EW3,5,BRAZIL,Brazil,2019,,2025-09-30,0,180,0,0,,1.00000000000000000000,
55,13,OTHER_UNKNOWN,4,CHINA,China,2013,,2022-03-31,0,0,0,0,,,
12,9,EB3,37,CHINA_FY24,China_FY24,2024,,2024-03-31,5995,3929,6,2060,0.65537948290241868224,0.99847522236340533672,0.34361968306922435363
20,8,NIW,6,PHILIPPINES,Philippines,2018,,2025-03-31,0,34,0,0,,1.00000000000000000000,
272,1,TOTAL,1,ALL,All Countries,2018,,2020-09-30,137514,125548,10381,1585,0.91298340532600317059,0.92362924762192026720,0.01152609916081271725
2,5,E13,4,CHINA,China,2025,,2025-09-30,0,853,0,0,,1.00000000000000000000,
14,12,EW3,32,INDIA_FY24,India_FY24,2024,,2024-06-30,0,11,0,0,,1.00000000000000000000,
273,6,EB2,1,ALL,All Countries,2011,,2021-03-31,47384,43675,3481,228,0.92172463278743879791,0.92618118585121723641,0.00481175080195846699
173,12,EW3,4,CHINA,China,2011,,2020-03-31,0,15,0,0,,1.00000000000000000000,
1555,5,E13,1,ALL,All Countries,2022,,2025-12-31,0,10645,0,0,,1.00000000000000000000,
20,1,TOTAL,4,CHINA,China,2025,,2025-03-31,16980,6661,351,9968,0.39228504122497055359,0.94994295493439817456,0.58704358068315665489
54,11,E32,1,ALL,All Countries,2017,,2021-09-30,0,16425,0,0,,1.00000000000000000000,
101,12,EW3,3,INDIA,India,2014,,2022-12-31,0,7,0,0,,1.00000000000000000000,
12,2,EB1,31,NIGERIA_FY24,Nigeria_FY24,2022,,2024-03-31,116,75,38,3,0.64655172413793103448,0.66371681415929203540,0.02586206896551724138
54,12,EW3,71,SOUTH_KOREA,South Korea,2013,,2021-09-30,0,53,0,0,,1.00000000000000000000,
20,12,EW3,3,INDIA,India,2016,,2025-03-31,0,26,0,0,,1.00000000000000000000,
273,12,EW3,71,SOUTH_KOREA,South Korea,2017,,2021-03-31,0,1177,0,0,,1.00000000000000000000,
173,1,TOTAL,5,BRAZIL,Brazil,2011,,2020-03-31,1033,884,136,13,0.85575992255566311713,0.86666666666666666667,0.01258470474346563408
14,5,E13,28,BRAZIL_FY24,Brazil_FY24,2014,,2024-06-30,0,307,0,0,,1.00000000000000000000,
2,13,OTHER_UNKNOWN,6,PHILIPPINES,Philippines,2019,,2025-09-30,0,0,0,0,,,
18,13,OTHER_UNKNOWN,4,CHINA,China,2016,,2024-12-31,0,1,1,0,,0.50000000000000000000,
1555,4,E12,5,BRAZIL,Brazil,2017,,2025-12-31,0,41,0,0,,1.00000000000000000000,
2,5,E13,1,ALL,All Countries,2019,,2025-09-30,0,11676,0,0,,1.00000000000000000000,
258,8,NIW,3,INDIA,India,2022,3,2022-06-30,820,0,0,0,0.00000000000000000000,,0.00000000000000000000
101,1,TOTAL,1,ALL,All Countries,2021,,2022-12-31,178810,168491,7337,2982,0.94229069962530059840,0.95827172009008804059,0.01667691963536714949
16,7,E21,3,INDIA,India,2019,,2024-09-30,0,43320,0,0,,1.00000000000000000000,
1555,8,NIW,3,INDIA,India,2019,,2025-12-31,0,794,0,0,,1.00000000000000000000,
21,5,E13,4,CHINA,China,2014,,2025-06-30,0,632,0,0,,1.00000000000000000000,
54,3,E11,6,PHILIPPINES,Philippines,2017,,2021-09-30,0,21,0,0,,1.00000000000000000000,
15,7,E21,1,ALL,All Countries,2024,3,2024-09-30,13602,12409,321,13418,0.91229230995441846787,0.97478397486252945797,0.98647257756212321717
14,13,OTHER_UNKNOWN,35,ALL_COUNTRIES_FY24,All_Countries_FY24,2017,,2024-06-30,0,6,2,2,,0.75000000000000000000,
102,9,EB3,1,ALL,All Countries,2014,,2023-03-31,14624,13634,976,14,0.93230306345733041575,0.93319644079397672827,0.00095733041575492341
12,13,OTHER_UNKNOWN,32,INDIA_FY24,India_FY24,2014,,2024-03-31,0,0,0,0,,,
101,3,E11,1,ALL,All Countries,2017,,2022-12-31,0,8451,0,0,,1.00000000000000000000,
16,5,E13,1,ALL,All Countries,2019,,2024-09-30,0,11680,0,0,,1.00000000000000000000,
55,1,TOTAL,5,BRAZIL,Brazil,2012,,2022-03-31,874,760,103,11,0.86956521739130434783,0.88064889918887601390,0.01258581235697940503
18,11,E32,4,CHINA,China,2022,,2024-12-31,0,3348,0,0,,1.00000000000000000000,
273,9,EB3,5,BRAZIL,Brazil,2015,,2021-03-31,207,178,23,6,0.85990338164251207729,0.88557213930348258706,0.02898550724637681159
259,7,E21,6,PHILIPPINES,Philippines,2022,4,2022-09-30,0,290,0,0,,1.00000000000000000000,
125,12,EW3,1,ALL,All Countries,2023,1,2022-12-31,2415,3140,344,5848,1.3002070393374741,0.90126291618828932262,2.4215320910973085
14,7,E21,28,BRAZIL_FY24,Brazil_FY24,2019,,2024-06-30,0,1336,0,0,,1.00000000000000000000,
18,4,E12,6,PHILIPPINES,Philippines,2014,,2024-12-31,0,3,0,0,,1.00000000000000000000,
12,7,E21,32,INDIA_FY24,India_FY24,2014,,2024-03-31,0,25018,0,0,,1.00000000000000000000,
58,3,E11,6,PHILIPPINES,Philippines,2014,,2022-09-30,0,42,0,0,,1.00000000000000000000,
10,7,E21,3,INDIA,India,2017,,2023-12-31,0,40945,0,0,,1.00000000000000000000,
2,4,E12,5,BRAZIL,Brazil,2025,,2025-09-30,0,96,0,0,,1.00000000000000000000,
54,9,EB3,5,BRAZIL,Brazil,2018,,2021-09-30,828,774,48,6,0.93478260869565217391,0.94160583941605839416,0.00724637681159420290
101,6,EB2,1,ALL,All Countries,2015,,2022-12-31,58194,54997,3186,11,0.94506306492078221122,0.94524173727721155664,0.00018902292332542874
20,12,EW3,38,NIGERIA,Nigeria,2015,,2025-03-31,0,1,0,0,,1.00000000000000000000,
173,6,EB2,1,ALL,All Countries,2014,,2020-03-31,49210,46520,2454,236,0.94533631375736638895,0.94989177931147139298,0.00479577321682584840
55,13,OTHER_UNKNOWN,1,ALL,All Countries,2016,,2022-03-31,0,4,2,0,,0.66666666666666666667,
58,4,E12,3,INDIA,India,2015,,2022-09-30,0,1064,0,0,,1.00000000000000000000,
103,5,E13,1,ALL,All Countries,2023,2,2023-09-30,3376,4342,317,5632,1.2861374407582938,0.93195964799313157330,1.6682464454976303
10,10,E31,1,ALL,All Countries,2019,,2023-12-31,0,15705,0,0,,1.00000000000000000000,
21,1,TOTAL,1,ALL,All Countries,2022,,2025-06-30,165268,153092,11342,834,0.92632572548829779510,0.93102399747010958804,0.00504634896047631725
12,9,EB3,28,BRAZIL_FY24,Brazil_FY24,2019,,2024-03-31,1208,1123,83,2,0.92963576158940397351,0.93117744610281923715,0.00165562913907284768
265,8,NIW,78,MEXICO,Mexico,2023,2,2023-03-31,103,0,0,0,0.00000000000000000000,,0.00000000000000000000
55,7,E21,6,PHILIPPINES,Philippines,2019,,2022-03-31,0,451,0,0,,1.00000000000000000000,
2,5,E13,5,BRAZIL,Brazil,2021,,2025-09-30,0,610,0,0,,1.00000000000000000000,
14,13,OTHER_UNKNOWN,32,INDIA_FY24,India_FY24,2016,,2024-06-30,0,1,1,0,,0.50000000000000000000,
18,12,EW3,1,ALL,All Countries,2019,,2024-12-31,0,5519,0,0,,1.00000000000000000000,
12,12,EW3,35,ALL_COUNTRIES_FY24,All_Countries_FY24,2015,,2024-03-31,0,1045,0,0,,1.00000000000000000000,
55,5,E13,5,BRAZIL,Brazil,2013,,2022-03-31,0,306,0,0,,1.00000000000000000000,
21,12,EW3,4,CHINA,China,2017,,2025-06-30,0,268,0,0,,1.00000000000000000000,
21,9,EB3,38,NIGERIA,Nigeria,2022,,2025-06-30,752,728,22,2,0.96808510638297872340,0.97066666666666666667,0.00265957446808510638
1555,11,E32,5,BRAZIL,Brazil,2018,,2025-12-31,0,427,0,0,,1.00000000000000000000,
10,10,E31,38,NIGERIA,Nigeria,2016,,2023-12-31,0,49,0,0,,1.00000000000000000000,
101,13,OTHER_UNKNOWN,6,PHILIPPINES,Philippines,2021,,2022-12-31,0,0,0,0,,,
1555,7,E21,1,ALL,All Countries,2014,,2025-12-31,0,41148,0,0,,1.00000000000000000000,
2,7,E21,4,CHINA,China,2023,,2025-09-30,0,7679,0,0,,1.00000000000000000000,
12,13,OTHER_UNKNOWN,31,NIGERIA_FY24,Nigeria_FY24,2020,,2024-03-31,0,0,0,0,,,
55,11,E32,1,ALL,All Countries,2021,,2022-03-31,0,52071,0,0,,1.00000000000000000000,
2,9,EB3,5,BRAZIL,Brazil,2025,,2025-09-30,2691,1329,21,1341,0.49386845039018952062,0.98444444444444444444,0.49832775919732441472
273,1,TOTAL,3,INDIA,India,2014,,2021-03-31,38090,35295,2667,128,0.92662116040955631399,0.92974553500869290343,0.00336046206353373589
1555,10,E31,7,VIETNAM,Vietnam,2026,,2025-12-31,0,30,0,0,,1.00000000000000000000,
272,9,EB3,71,SOUTH_KOREA,South Korea,2016,,2020-09-30,5334,3604,429,1301,0.67566554180727409074,0.89362757252665509546,0.24390701162354705662
12,11,E32,28,BRAZIL_FY24,Brazil_FY24,2017,,2024-03-31,0,348,0,0,,1.00000000000000000000,
273,12,EW3,3,INDIA,India,2020,,2021-03-31,0,19,0,0,,1.00000000000000000000,
64,11,E32,1,ALL,All Countries,2024,,2024-06-30,19749,17183,377,6109,0.87006937060104309079,0.97853075170842824601,0.30933211808192819890
1555,1,TOTAL,6,PHILIPPINES,Philippines,2017,,2025-12-31,5248,3721,1463,64,0.70903201219512195122,0.71778549382716049383,0.01219512195121951220
1555,13,OTHER_UNKNOWN,3,INDIA,India,2017,,2025-12-31,0,1,1,0,,0.50000000000000000000,
173,2,EB1,3,INDIA,India,2011,,2020-03-31,3676,3038,619,19,0.82644178454842219804,0.83073557560842220399,0.00516866158868335147
173,9,EB3,71,SOUTH_KOREA,South Korea,2012,,2020-03-31,504,444,47,13,0.88095238095238095238,0.90427698574338085540,0.02579365079365079365
11,4,E12,1,ALL,All Countries,2024,,2024-03-31,2945,2397,59,1523,0.81392190152801358234,0.97597719869706840391,0.51714770797962648557
20,6,EB2,3,INDIA,India,2017,,2025-03-31,43665,40897,2693,75,0.93660826749112561548,0.93821977517779307181,0.00171762281003091721
101,6,EB2,3,INDIA,India,2013,,2022-12-31,22387,20961,1423,3,0.93630231830973332738,0.93642780557541100786,0.00013400634296690043
14,11,E32,30,PHILIPPINES_FY24,Philippines_FY24,2021,,2024-06-30,0,606,0,0,,1.00000000000000000000,
279,5,E13,1,ALL,All Countries,2023,,2023-03-31,0,8542,0,0,,1.00000000000000000000,
273,1,TOTAL,6,PHILIPPINES,Philippines,2011,,2021-03-31,3741,3156,502,83,0.84362469927826784282,0.86276653909240021870,0.02218658112804063085
20,5,E13,4,CHINA,China,2016,,2025-03-31,0,933,0,0,,1.00000000000000000000,
1555,12,EW3,1,ALL,All Countries,2015,,2025-12-31,0,1037,0,0,,1.00000000000000000000,
279,6,EB2,1,ALL,All Countries,2014,,2023-03-31,48642,45900,2729,13,0.94362896262489206858,0.94388122313845647659,0.00026725874758439209
14,6,EB2,32,INDIA_FY24,India_FY24,2020,,2024-06-30,36475,35049,1386,40,0.96090472926662097327,0.96195965417867435159,0.00109664153529814942
2,7,E21,5,BRAZIL,Brazil,2018,,2025-09-30,0,444,0,0,,1.00000000000000000000,
101,5,E13,71,SOUTH_KOREA,South Korea,2022,,2022-12-31,0,250,0,0,,1.00000000000000000000,
104,12,EW3,1,ALL,All Countries,2015,,2023-09-30,0,1045,0,0,,1.00000000000000000000,
54,7,E21,6,PHILIPPINES,Philippines,2012,,2021-09-30,0,1600,0,0,,1.00000000000000000000,
58,6,EB2,71,SOUTH_KOREA,South Korea,2020,,2022-09-30,2329,2020,287,22,0.86732503220266208673,0.87559601213697442566,0.00944611421210820094
58,1,TOTAL,4,CHINA,China,2020,,2022-09-30,20039,18220,1634,153,0.90922700733569539398,0.91769920419059131661,0.00763511153251160238
21,4,E12,6,PHILIPPINES,Philippines,2017,,2025-06-30,0,7,0,0,,1.00000000000000000000,
1555,11,E32,4,CHINA,China,2023,,2025-12-31,0,2809,0,0,,1.00000000000000000000,
18,10,E31,5,BRAZIL,Brazil,2017,,2024-12-31,0,202,0,0,,1.00000000000000000000,
12,2,EB1,35,ALL_COUNTRIES_FY24,All_Countries_FY24,2015,,2024-03-31,24767,21809,2732,226,0.88056688335284854847,0.88867609306874210505,0.00912504542334558081
55,9,EB3,3,INDIA,India,2018,,2022-03-31,8647,8159,471,17,0.94356424193361859604,0.94542294322132097335,0.00196599976870590956
9,6,EB2,1,ALL,All Countries,2024,,2023-12-31,27605,18920,2756,34333,0.68538308277485962688,0.87285477025281417236,1.2437239630501721
21,10,E31,1,ALL,All Countries,2025,,2025-06-30,0,7577,0,0,,1.00000000000000000000,
12,4,E12,32,INDIA_FY24,India_FY24,2020,,2024-03-31,0,840,0,0,,1.00000000000000000000,
263,8,NIW,4,CHINA,China,2023,1,2022-12-31,942,0,0,0,0.00000000000000000000,,0.00000000000000000000
20,12,EW3,5,BRAZIL,Brazil,2022,,2025-03-31,0,922,0,0,,1.00000000000000000000,
20,2,EB1,1,ALL,All Countries,2014,,2025-03-31,22856,19835,2767,254,0.86782464123206160308,0.87757720555703035130,0.01111305565278263913
172,6,EB2,1,ALL,All Countries,2009,,2019-09-30,19715,18270,1341,104,0.92670555414658889171,0.93162000917852225792,0.00527517118944965762
1555,7,E21,4,CHINA,China,2022,,2025-12-31,0,7392,0,0,,1.00000000000000000000,
101,9,EB3,6,PHILIPPINES,Philippines,2021,,2022-12-31,5672,5478,142,52,0.96579689703808180536,0.97473309608540925267,0.00916784203102961918
55,1,TOTAL,1,ALL,All Countries,2015,,2022-03-31,102906,93995,7819,1092,0.91340640973315452938,0.92320309584143634471,0.01061162614424814880
21,2,EB1,1,ALL,All Countries,2025,,2025-06-30,38795,17820,3646,17329,0.45933754349787343730,0.83015000465852976801,0.44668127335996906818
55,10,E31,3,INDIA,India,2016,,2022-03-31,0,4013,0,0,,1.00000000000000000000,
16,3,E11,4,CHINA,China,2024,,2024-09-30,0,2801,0,0,,1.00000000000000000000,
21,4,E12,38,NIGERIA,Nigeria,2019,,2025-06-30,0,6,0,0,,1.00000000000000000000,
272,1,TOTAL,4,CHINA,China,2015,,2020-09-30,11570,10682,601,287,0.92324978392394122731,0.94673402463883718869,0.02480553154710458081
20,13,OTHER_UNKNOWN,3,INDIA,India,2024,,2025-03-31,0,0,0,0,,,
263,1,TOTAL,7,VIETNAM,Vietnam,2023,1,2022-12-31,352,0,0,0,0.00000000000000000000,,0.00000000000000000000
16,6,EB2,38,NIGERIA,Nigeria,2014,,2024-09-30,264,239,25,0,0.90530303030303030303,0.90530303030303030303,0.00000000000000000000
21,6,EB2,3,INDIA,India,2019,,2025-06-30,45192,43306,1840,46,0.95826694990263763498,0.95924334381783546715,0.00101787927066737476
14,13,OTHER_UNKNOWN,32,INDIA_FY24,India_FY24,2017,,2024-06-30,0,1,1,0,,0.50000000000000000000,
10,10,E31,3,INDIA,India,2014,,2023-12-31,0,1243,0,0,,1.00000000000000000000,
273,2,EB1,71,SOUTH_KOREA,South Korea,2021,,2021-03-31,243,68,9,166,0.27983539094650205761,0.88311688311688311688,0.68312757201646090535
18,10,E31,38,NIGERIA,Nigeria,2023,,2024-12-31,0,1022,0,0,,1.00000000000000000000,
16,5,E13,3,INDIA,India,2016,,2024-09-30,0,5531,0,0,,1.00000000000000000000,
273,2,EB1,4,CHINA,China,2013,,2021-03-31,3715,3252,419,44,0.87537012113055181696,0.88586216289839280850,0.01184387617765814266
1555,10,E31,3,INDIA,India,2023,,2025-12-31,0,2940,0,0,,1.00000000000000000000,
104,13,OTHER_UNKNOWN,1,ALL,All Countries,2019,,2023-09-30,0,0,0,0,,,
58,12,EW3,78,MEXICO,Mexico,2014,,2022-09-30,0,84,0,0,,1.00000000000000000000,
173,9,EB3,1,ALL,All Countries,2012,,2020-03-31,11223,9811,1262,150,0.87418693753898244676,0.88602907974352027454,0.01336541031809676557
16,1,TOTAL,5,BRAZIL,Brazil,2017,,2024-09-30,2640,2322,299,19,0.87954545454545454545,0.88592140404425791683,0.00719696969696969697
12,3,E11,28,BRAZIL_FY24,Brazil_FY24,2020,,2024-03-31,0,219,0,0,,1.00000000000000000000,
10,11,E32,3,INDIA,India,2023,,2023-12-31,0,9022,0,0,,1.00000000000000000000,
1555,13,OTHER_UNKNOWN,1,ALL,All Countries,2021,,2025-12-31,0,5,0,5,,1.00000000000000000000,
2,1,TOTAL,4,CHINA,China,2023,,2025-09-30,25781,22990,2297,494,0.89174198052829603196,0.90916281093051765729,0.01916139792870718746
101,4,E12,3,INDIA,India,2022,,2022-12-31,0,1336,0,0,,1.00000000000000000000,
55,10,E31,3,INDIA,India,2015,,2022-03-31,0,3055,0,0,,1.00000000000000000000,
16,7,E21,5,BRAZIL,Brazil,2014,,2024-09-30,0,337,0,0,,1.00000000000000000000,
54,9,EB3,6,PHILIPPINES,Philippines,2016,,2021-09-30,3180,2553,504,123,0.80283018867924528302,0.83513248282630029441,0.03867924528301886792
273,9,EB3,4,CHINA,China,2021,,2021-03-31,6157,2343,15,3799,0.38054247198310865681,0.99363867684478371501,0.61702127659574468085
13,11,E32,1,ALL,All Countries,2024,2,2024-06-30,7367,5890,180,6829,0.79951133432876340437,0.97034596375617792422,0.92697163024297543098
54,3,E11,1,ALL,All Countries,2014,,2021-09-30,0,4963,0,0,,1.00000000000000000000,
273,12,EW3,3,INDIA,India,2013,,2021-03-31,0,13,0,0,,1.00000000000000000000,
20,4,E12,38,NIGERIA,Nigeria,2024,,2025-03-31,0,16,0,0,,1.00000000000000000000,
21,7,E21,3,INDIA,India,2025,,2025-06-30,0,16627,0,0,,1.00000000000000000000,
272,12,EW3,3,INDIA,India,2016,,2020-09-30,0,27,0,0,,1.00000000000000000000,
101,11,E32,1,ALL,All Countries,2019,,2022-12-31,0,20664,0,0,,1.00000000000000000000,
16,13,OTHER_UNKNOWN,4,CHINA,China,2022,,2024-09-30,0,0,0,0,,,
21,8,NIW,38,NIGERIA,Nigeria,2025,,2025-06-30,0,487,0,0,,1.00000000000000000000,
14,10,E31,35,ALL_COUNTRIES_FY24,All_Countries_FY24,2024,,2024-06-30,0,12303,0,0,,1.00000000000000000000,
55,7,E21,4,CHINA,China,2022,,2022-03-31,0,3967,0,0,,1.00000000000000000000,
1555,8,NIW,4,CHINA,China,2014,,2025-12-31,0,694,0,0,,1.00000000000000000000,
2,1,TOTAL,7,VIETNAM,Vietnam,2016,,2025-09-30,842,622,118,102,0.73871733966745843230,0.84054054054054054054,0.12114014251781472684
20,4,E12,1,ALL,All Countries,2016,,2025-03-31,0,3537,0,0,,1.00000000000000000000,
16,12,EW3,3,INDIA,India,2020,,2024-09-30,0,21,0,0,,1.00000000000000000000,
272,6,EB2,6,PHILIPPINES,Philippines,2018,,2020-09-30,781,631,138,12,0.80793854033290653009,0.82054616384915474642,0.01536491677336747759
20,5,E13,38,NIGERIA,Nigeria,2014,,2025-03-31,0,7,0,0,,1.00000000000000000000,
21,10,E31,1,ALL,All Countries,2024,,2025-06-30,0,18767,0,0,,1.00000000000000000000,
18,4,E12,1,ALL,All Countries,2020,,2024-12-31,0,2593,0,0,,1.00000000000000000000,
14,9,EB3,37,CHINA_FY24,China_FY24,2015,,2024-06-30,1533,1344,76,113,0.87671232876712328767,0.94647887323943661972,0.07371167645140247880
18,9,EB3,4,CHINA,China,2025,,2024-12-31,555,323,4,228,0.58198198198198198198,0.98776758409785932722,0.41081081081081081081
14,11,E32,32,INDIA_FY24,India_FY24,2016,,2024-06-30,0,5914,0,0,,1.00000000000000000000,
16,3,E11,3,INDIA,India,2019,,2024-09-30,0,944,0,0,,1.00000000000000000000,
18,9,EB3,3,INDIA,India,2014,,2024-12-31,4173,3829,338,6,0.91756530074287083633,0.91888648908087353012,0.00143781452192667146
102,13,OTHER_UNKNOWN,1,ALL,All Countries,2014,,2023-03-31,0,0,0,0,,,
2,4,E12,5,BRAZIL,Brazil,2014,,2025-09-30,0,25,0,0,,1.00000000000000000000,
14,5,E13,32,INDIA_FY24,India_FY24,2015,,2024-06-30,0,4162,0,0,,1.00000000000000000000,
2,13,OTHER_UNKNOWN,3,INDIA,India,2021,,2025-09-30,0,0,0,0,,,
1555,13,OTHER_UNKNOWN,7,VIETNAM,Vietnam,2023,,2025-12-31,0,0,0,0,,,
55,6,EB2,4,CHINA,China,2020,,2022-03-31,10911,10572,262,77,0.96893043717349463844,0.97581687280782721063,0.00705709834112363670
12,10,E31,37,CHINA_FY24,China_FY24,2024,,2024-03-31,0,256,0,0,,1.00000000000000000000,
10,13,OTHER_UNKNOWN,6,PHILIPPINES,Philippines,2023,,2023-12-31,0,0,0,0,,,
258,12,EW3,3,INDIA,India,2022,3,2022-06-30,25,0,0,0,0.00000000000000000000,,0.00000000000000000000
1555,4,E12,7,VIETNAM,Vietnam,2021,,2025-12-31,0,9,0,0,,1.00000000000000000000,
20,5,E13,6,PHILIPPINES,Philippines,2022,,2025-03-31,0,61,0,0,,1.00000000000000000000,
12,4,E12,35,ALL_COUNTRIES_FY24,All_Countries_FY24,2019,,2024-03-31,0,2992,0,0,,1.00000000000000000000,
272,13,OTHER_UNKNOWN,71,SOUTH_KOREA,South Korea,2014,,2020-09-30,0,0,0,0,,,
10,4,E12,3,INDIA,India,2020,,2023-12-31,0,840,0,0,,1.00000000000000000000,
21,8,NIW,6,PHILIPPINES,Philippines,2024,,2025-06-30,0,62,0,0,,1.00000000000000000000,
172,12,EW3,1,ALL,All Countries,2010,,2019-09-30,0,1602,0,0,,1.00000000000000000000,
12,11,E32,28,BRAZIL_FY24,Brazil_FY24,2024,,2024-03-31,0,108,0,0,,1.00000000000000000000,
21,5,E13,38,NIGERIA,Nigeria,2025,,2025-06-30,0,28,0,0,,1.00000000000000000000,
20,5,E13,6,PHILIPPINES,Philippines,2014,,2025-03-31,0,73,0,0,,1.00000000000000000000,
101,4,E12,71,SOUTH_KOREA,South Korea,2020,,2022-12-31,0,29,0,0,,1.00000000000000000000,
2,5,E13,4,CHINA,China,2022,,2025-09-30,0,459,0,0,,1.00000000000000000000,
21,13,OTHER_UNKNOWN,1,ALL,All Countries,2024,,2025-06-30,0,1,0,1,,1.00000000000000000000,
54,9,EB3,71,SOUTH_KOREA,South Korea,2013,,2021-09-30,670,564,73,33,0.84179104477611940299,0.88540031397174254317,0.04925373134328358209
58,13,OTHER_UNKNOWN,78,MEXICO,Mexico,2013,,2022-09-30,0,0,0,0,,,
58,13,OTHER_UNKNOWN,3,INDIA,India,2016,,2022-09-30,0,1,1,0,,0.50000000000000000000,
58,2,EB1,6,PHILIPPINES,Philippines,2022,,2022-09-30,101,61,3,37,0.60396039603960396040,0.95312500000000000000,0.36633663366336633663
14,9,EB3,28,BRAZIL_FY24,Brazil_FY24,2015,,2024-06-30,207,178,24,5,0.85990338164251207729,0.88118811881188118812,0.02415458937198067633
104,12,EW3,1,ALL,All Countries,2021,,2023-09-30,0,7159,0,0,,1.00000000000000000000,
102,5,E13,1,ALL,All Countries,2014,,2023-03-31,0,11496,0,0,,1.00000000000000000000,
20,3,E11,4,CHINA,China,2014,,2025-03-31,0,1789,0,0,,1.00000000000000000000,
2,8,NIW,6,PHILIPPINES,Philippines,2019,,2025-09-30,0,43,0,0,,1.00000000000000000000,
